origin_abbrev,origin_id,target_abbrev,target_id,projection_volume
DMH,830,SUT,534,0.00552508392734375
DMH,830,ECT6b,1045,0.0055243106556640605
SUM,525,SSp-m,345,0.00552132841708984
MM,491,VISpm,533,0.00552131902382812
LM,210,PCG,898,0.005511463803125001
LM,210,GU5,187,0.0055097874671875
LM,210,RSPv,886,0.005509128727923579
TMv,1,PTLp,22,0.00550853468696289
VMH,693,MT,58,0.005506611118749999
PMv,1004,MA,298,0.00550613459375
PH,946,VISa1,312782550,0.0055027898843749996
ZI,797,VISam2/3,1066,0.00549842942988281
DMH,830,MEPO,452,0.0054925550093750004
MM,491,MEPO,452,0.00549234660625
LHA,194,mlf,62,0.0054901641156250005
MPN,515,mfbsma,46,0.00548992305859375
LHA,194,TEa6a,729,0.0054894892171875
ARH,223,MMl,606826647,0.005489168190625
ZI,797,AUDp5,847,0.005486563075
MM,491,aco,900,0.0054852032484375
VMH,693,stc,484682528,0.00548459480625
TU,614,SGN,325,0.0054842103859375
PMv,1004,CEAl,551,0.00547919806875
PVHd,63,LRNm,955,0.00547918545507812
PMv,1004,VISpor,312782628,0.00547916627856445
PH,946,AP,207,0.0054791276312500005
LHA,194,sctv,866,0.00547697040625
PVp,126,SO,390,0.0054766975375
MPO,523,RPO,238,0.005474923125
LM,210,RSPd,879,0.00547313163040345
ZI,797,EW,975,0.0054731266625
MM,491,IPRL,607344862,0.005470318043749999
TU,614,tspc,1043,0.005469076965625
PVH,38,PPY,1069,0.005467816134374999
SUM,525,PERI,922,0.00546748990022588
TMv,1,PVZ,157,0.00546747304824219
LHA,194,SSp-m2/3,657,0.0054634830796875
PVp,126,IIn,848,0.0054515029625
ARH,223,ORBm,731,0.005448914250988771
PVH,38,EPv,966,0.0054486236
TMv,1,SSp-m6a,1102,0.005448078015625
MPO,523,MOp5,648,0.00544789736640625
TMv,1,SCdg,26,0.00544380843125
TMv,1,RT,262,0.005440792481250001
VMH,693,NOT,628,0.00543941684453125
VMH,693,ENTm3,664,0.005437888618749999
LPO,226,ccg,1108,0.005437322056249999
AHN,88,SSp,322,0.0054332980326450295
SBPV,347,MO,500,0.005432497883895561
DMH,830,tsp,877,0.00543135383693253
SUM,525,ACAv6a,810,0.00542866222021484
TU,614,RL,197,0.005424653412500001
LPO,226,CB,512,0.005424046425
PSTN,364,cVIIIn,948,0.00541985989284363
TMv,1,SSs2/3,806,0.0054170688249999994
TMv,1,COApl,655,0.00541691325
PVHd,63,onl,1016,0.005404694946874999
TMv,1,ORBvl,746,0.00540228609921875
MM,491,VISC6a,857,0.0053973389965332
SUM,525,ORBm,731,0.00539722870739154
PVHd,63,PVT,149,0.00539569625
ZI,797,AV,255,0.005394094562500001
PMv,1004,aco,900,0.0053932070499999995
VMH,693,lotg,21,0.00539153763960419
LM,210,GU6a,638,0.00538578753125
PMv,1004,ICe,828,0.005385786
PMv,1004,SSs1,873,0.0053745692874999995
SUM,525,PL6a,84,0.0053741919875
TU,614,MMme,732,0.005373099134375
SUM,525,AUD,247,0.005372429928899571
AHN,88,MT,58,0.00536998162421875
PSTN,364,VMH,693,0.005369335876953121
LHA,194,SIM,1007,0.0053687848375000005
DMH,830,VISpl5,902,0.005366041603125
LM,210,VERM,645,0.005362217730932621
LPO,226,hbc,611,0.005359699165625
TU,614,SUB,502,0.0053596298765625
PVH,38,TT,589,0.0053550949361328105
PMv,1004,SUB,502,0.00535452243046875
PSTN,364,PL6a,84,0.0053515601125
MPO,523,ENTl6a,28,0.0053504002384765605
LM,210,VISC6a,857,0.00535006285625
LHA,194,VISpor,312782628,0.00534997890502014
VMH,693,lot,665,0.0053490819375
DMH,830,MOp6b,882,0.00533876344907226
LHA,194,ACAv1,588,0.005338741559375
PSTN,364,Xi,560581559,0.005337861090625
VMH,693,bic,482,0.005333658115625
DMH,830,SSs4,1035,0.0053330286953125
VMH,693,ECT5,988,0.0053304722734375
LM,210,MA,298,0.005328222025
SO,390,OLF,698,0.00532485909375
PH,946,ENTm5,727,0.005324479190625
ZI,797,TMv,1,0.00532114079765625
PH,946,ACAv6b,819,0.00532076055418701
VMH,693,arb,728,0.0053205823125
ARH,223,ec,579,0.0053164474015625
TMv,1,TM,557,0.00531079395
ADP,72,sV,229,0.0053087855625000005
SUM,525,ec,579,0.00530534028828125
PH,946,SCH,286,0.005303094365624999
ZI,797,SSp-bfd6b,1062,0.005299260575
MM,491,IPA,607344842,0.005297327371875
MM,491,NTS,651,0.005291178790625
PMv,1004,TEa5,289,0.0052875360234375
SBPV,347,P,771,0.0052875122125
LHA,194,RSPd1,442,0.0052870148625
TU,614,HEM,1073,0.00528598794643555
MPO,523,CBX,528,0.00528500737842255
ARH,223,TT,589,0.00528415969375
TMv,1,SCsg,842,0.005283728034375
LHA,194,IP,91,0.0052830526765625
MPO,523,fp,971,0.005276965728124999
PVHd,63,RR,246,0.005272289994042971
SUM,525,CBX,528,0.00526361057546148
LPO,226,LM,210,0.00526223391640625
LPO,226,TM,557,0.005256912325000001
LPO,226,In,840,0.00525413663081665
SUM,525,ARH,223,0.0052503929515625
DMH,830,MOs6b,1085,0.00524959443878174
SUM,525,AIv6a,675,0.00524825613525391
STN,470,VTA,749,0.0052480733375
SUM,525,SPA,609,0.0052479579578125
DMH,830,tspc,1043,0.0052446837625
VMH,693,ACAv2/3,296,0.00524428043125
DMH,830,CBX,528,0.00524215341034317
ZI,797,csc,336,0.005241273209375
LPO,226,VISa5,312782562,0.005233289425
AHN,88,VISp,385,0.00523309029685364
PMv,1004,mfb,54,0.005228723390625
SUM,525,RSPagl,894,0.0052246107788147
SBPV,347,PT,15,0.005223202315625
TMv,1,ccg,1108,0.005223047659375
AHN,88,tsp,877,0.005219840443324029
LPO,226,SSp-ll2/3,113,0.00521826846212616
VMH,693,SSp-tr5,1111,0.00521622743359375
PMv,1004,VISC2/3,1106,0.005215019009375
TMv,1,BMAa,327,0.005214968325
LPO,226,st,301,0.00520618328528614
PMv,1004,cbp,752,0.0052056743480957
AVPV,272,AHN,88,0.00520317574765625
VMH,693,KF,123,0.00520285460625
SO,390,sAMY,278,0.005200852038023379
MPO,523,COAp,647,0.00519876065983887
LPO,226,MMd,606826659,0.005196074231249999
AHN,88,SOC,398,0.00519365919818115
PMv,1004,LDT,162,0.005191710628125
PVH,38,VENT,637,0.00518733355149536
SUM,525,SCig,10,0.005183952090625
DMH,830,LGd,170,0.005183609434857179
PVHd,63,PG,931,0.00518085641992187
AHN,88,fp,971,0.00517934552597656
TU,614,Vn,901,0.00517833882001953
LHA,194,VISp1,593,0.00517101222421875
LHA,194,VISC6a,857,0.0051697198875
TMv,1,VISpor,312782628,0.00516884478051758
MPN,515,VERM,645,0.00516699412792683
LM,210,VIIIn,933,0.00516695144717017
LM,210,PRNc,1093,0.0051650073125
TMv,1,PA,780,0.0051616719437500005
PMv,1004,scwm,484682512,0.0051595854625000005
ZI,797,VISli,312782574,0.00515917474895019
TMv,1,AHN,88,0.005156440734375
ZI,797,DG,726,0.00515522666255035
LPO,226,PRNc,1093,0.0051542721015625
PH,946,SSs6b,893,0.00515252253120117
ARH,223,onl,1016,0.0051516050468750005
LHA,194,PL6a,84,0.005150844475
AHN,88,IntG,563807439,0.0051507650796875
MPN,515,HEM,1073,0.00514756698092041
PMv,1004,VPMpc,741,0.00514365307421875
ZI,797,SSp-un2/3,182305697,0.00514244815093994
TU,614,TRN,574,0.005141269721874999
LPO,226,PF,930,0.0051411904796875
ARH,223,VM,685,0.00514078446875
LPO,226,mtt,690,0.00513571430859375
TU,614,RSP,254,0.00513468747794247
SUM,525,AMv,1104,0.00513468733271484
LHA,194,SSp-ul5,625,0.00513394929986038
TU,614,SSs1,873,0.00513037625625
MPO,523,MY-sen,386,0.00512981591723181
LPO,226,DG-po,10704,0.00512872415234375
LHA,194,EW,975,0.0051278157
ADP,72,DMH,830,0.0051276050765625
SO,390,MEA,403,0.00512418224951172
MM,491,MDRNd,1098,0.0051216709468749995
ARH,223,GPi,1031,0.0051203545886718705
LPO,226,AT,231,0.0051170243687500006
LHA,194,SSs4,1035,0.00511018969179687
ZI,797,PSV,7,0.00510915437539062
ZI,797,TEa6b,786,0.0051089972499999995
PSTN,364,AIp1,120,0.00510892190053711
PMv,1004,VISC5,1058,0.00510526559375
AHN,88,RPF,549009203,0.0051040885218749995
ARH,223,FS,998,0.0051035306875
SBPV,347,PH,946,0.0051011776921875
LPO,226,ACAv1,588,0.0050972748613281205
PVHd,63,tb,841,0.00509629480390625
ZI,797,AMd,1096,0.0050923981171875
STN,470,MTN,571,0.00508867716174316
PVH,38,Xi,560581559,0.0050874544
MM,491,BLAv,451,0.00508583024140625
LHA,194,In,840,0.00507912492008667
PVp,126,sm,802,0.00507885765625
LM,210,RE,181,0.0050773163
LPO,226,PRT,1100,0.00507469417299499
TU,614,csc,336,0.00507408015625
MM,491,ACAv6b,819,0.00506355874609375
SUM,525,mfbsma,46,0.00506269747299805
ARH,223,DR,872,0.005062310509375
ADP,72,PMv,1004,0.0050621650980468705
ADP,72,VL,81,0.00506020764375
PMv,1004,PL5,363,0.005057515859375
LPO,226,CLI,591,0.0050537718
SBPV,347,PVi,118,0.005053257759375
MM,491,ORBm2/3,582,0.0050508159707031205
MM,491,ILA2/3,556,0.00504992526171875
PVH,38,TTd,597,0.00504945459375
MM,491,NLOT,619,0.00504613746601562
VMH,693,AIp6a,314,0.00504178881171875
LHA,194,ENTm3,664,0.00503390639609375
ARH,223,Eth,560581551,0.00503232578242187
LM,210,cVIIIn,948,0.00503127195927955
LHA,194,chpl,108,0.005026524278125
MPO,523,EP,942,0.0050221615722168
PMv,1004,PERI,922,0.005022110118627929
TU,614,sV,229,0.005018290900000001
TU,614,ICe,828,0.005017942234375
PSTN,364,GU1,36,0.00501716735249023
DMH,830,AUDv6a,520,0.0050168568078125
LPO,226,NI,604,0.005016813090625
PVH,38,cc,776,0.00500160322504883
LPO,226,IMD,59,0.004999309065625
LPO,226,CL,575,0.0049956560390625
LM,210,PARN,852,0.004994648553125
TMv,1,TEa5,289,0.0049926762265625
LPO,226,PA,780,0.00499061481953125
PVHd,63,VP,709,0.00498494196655273
ZI,797,PT,15,0.004982939696875
VMH,693,ENTm1,526,0.0049800582671875
AHN,88,PL5,363,0.00497566988592529
TMv,1,PRNr,146,0.00497507320625
MM,491,CEAc,544,0.0049714254625
ZI,797,SSp-un4,182305701,0.0049704959864975
MPN,515,act,908,0.0049689891671875
TU,614,IAD,1113,0.0049656814375
PMv,1004,RR,246,0.0049650915234375
PH,946,EW,975,0.0049605756375
LM,210,rust,863,0.00495962779375
PSTN,364,ENTl6a,28,0.00495664430625
ADP,72,lfbs,983,0.0049536986800277705
PH,946,RSPagl6a,906,0.00495051459765625
PMv,1004,AIp6a,314,0.0049491243375
ARH,223,VERM,645,0.00494788954258423
LHA,194,SSp-bfd1,981,0.00494644917915039
MPN,515,SPFm,414,0.004945776259375
VMH,693,PTLp,22,0.00494211596832789
MM,491,ILA1,707,0.004941952421875
LHA,194,LGd-co,496345668,0.004939413915625
LHA,194,RSPv1,542,0.004935693284375
LHA,194,AUDpo,1027,0.00492546523113861
MM,491,LA,131,0.004924720959375
TMv,1,aco,900,0.0049238120093749995
ARH,223,LA,131,0.004923376521875
AHN,88,MOB,507,0.004922146468749999
AHN,88,act,908,0.0049213364375
LM,210,alv,466,0.0049200228546875
DMH,830,RPF,549009203,0.0049164805375
LPO,226,BMAp,334,0.0049147756135437
MPN,515,ACAd1,935,0.00491352283481445
ZI,797,AUDp6a,954,0.00491317640625
PMv,1004,VISa,312782546,0.0049110513614257795
VMH,693,V4r,153,0.00490708631875
ZI,797,mtt,690,0.004903838384375
PH,946,RPA,230,0.00490101399375
LPO,226,TMv,1,0.004895360140234371
TMv,1,MM,491,0.00489513834824219
ZI,797,SPVO,445,0.00489473161953125
SUM,525,ACAv5,772,0.00489239667382812
PMv,1004,AIv5,800,0.004891815775
LHA,194,RSPd2/3,434,0.00489167432578125
AHN,88,ccg,1108,0.00488970101347656
PMv,1004,ORBl5,630,0.00488684748125
LM,210,ccg,1108,0.00488559491875
SUM,525,PSTN,364,0.00488365554277344
MPO,523,PD,914,0.0048834839375
MPO,523,ACAd1,935,0.00488300143583984
SUM,525,VISpor,312782628,0.0048819816355270395
VMH,693,PSV,7,0.00488013295
AVPV,272,PALm,826,0.0048760182515625
MPO,523,CA2,423,0.0048752278203125
LM,210,AUDd,1011,0.00487327683793945
STN,470,ACB,56,0.0048726526265686
PVHd,63,MEA,403,0.00487247627890625
MPN,515,CM,599,0.004870946828125
LHA,194,VMPO,576073699,0.0048674470796875
PH,946,GU4,148,0.00486505996022949
TMv,1,COAa,639,0.004861558734374999
PH,946,VISC4,1010,0.00486068067973633
PH,946,B,280,0.0048602554875
PVH,38,VNC,701,0.0048556589988952605
PMv,1004,ENTm6,743,0.0048549372265625
VMH,693,ORBl1,448,0.0048539688556884794
MM,491,VIIIn,933,0.004850947164697261
ARH,223,SPFm,414,0.00484871874375
AHN,88,mct,428,0.004843396578125
LPO,226,EPd,952,0.00484155320195312
MM,491,SUT,534,0.0048367759125
SUM,525,IA,1105,0.004834123041015621
TMv,1,VERM,645,0.00483296924701919
LHA,194,AIp6a,314,0.00483205415
SUM,525,ILA6a,1054,0.0048310325765625
ARH,223,IA,1105,0.0048302184875
ARH,223,DP,814,0.0048301217125000006
PSTN,364,V4,145,0.00482658728125
MM,491,RSPagl6a,906,0.00482459378515625
AHN,88,RSPd1,442,0.00481724679980469
LHA,194,ENTl6a,28,0.0048132308765625
TU,614,MGd,1072,0.004813166334375
PVH,38,PVa,30,0.0048114374765625
MM,491,AIp5,344,0.00480810029902344
VMH,693,py,190,0.004808040475
AVPV,272,PVi,118,0.0048058732203125
MM,491,cVIIIn,948,0.00480479734013672
LHA,194,PVa,30,0.00480473975078125
LHA,194,RSPagl5,774,0.00480078079960937
VMH,693,IntG,563807439,0.004798837356249999
PVp,126,EPI,958,0.00479823974765625
AHN,88,ORBvl1,969,0.00479810038955078
PMv,1004,LD,155,0.00479608784375
PMv,1004,MEPO,452,0.004794782759375
LHA,194,CU,711,0.004792671625
SUM,525,VM,685,0.00479057545859375
PSTN,364,TEa1,97,0.00478972604550781
TU,614,amc,884,0.004787937612499999
LHA,194,ORBvl5,1125,0.004777206
MPO,523,TMd,1126,0.004775575678125
LPO,226,SMT,366,0.0047755210890625
LPO,226,VISl,409,0.00477513272578125
PMv,1004,LM,210,0.004769524484375
SUM,525,MMd,606826659,0.00476723949570312
PH,946,MOs6b,1085,0.00476709260576172
AVPV,272,ADP,72,0.0047669794703125
AHN,88,tspc,1043,0.0047636572703125
SUM,525,SCs,302,0.00476200531953125
SBPV,347,ARH,223,0.0047593596640625
VMH,693,NLOT2,268,0.004758295981250001
LHA,194,VISC2/3,1106,0.00475821340859375
TMv,1,LP,218,0.004757822059375
LM,210,CUN,616,0.004756603490625
ZI,797,pc,158,0.004756015490625
SUM,525,VISpm,533,0.00475380248191655
MPO,523,BLAp,311,0.00475213736763019
LHA,194,HATA,589508447,0.00475201433557129
VMH,693,VISa,312782546,0.00475188499399414
SUM,525,SUB,502,0.0047501664984375
SUM,525,TEa6a,729,0.00475009150546875
LPO,226,cbf,960,0.00474953791672363
PSTN,364,GU4,148,0.00474780508125
TU,614,DP,814,0.0047477894625
ARH,223,SF,310,0.004738612834375
STN,470,mfsbshy,824,0.00473398655996704
SUM,525,SSs6a,862,0.00473269943398437
PVHd,63,cett,932,0.00473119092382259
PVHd,63,drt,792,0.00473119092382259
VMH,693,PST,356,0.00473109485625
DMH,830,P5,549009215,0.00473070567949219
SCH,286,PVpo,133,0.004727912
PVHd,63,ml,697,0.00472557225
ARH,223,SPFp,422,0.004719793925
TU,614,RH,189,0.004715544859375
AVPV,272,AVP,263,0.004712194025000001
PMv,1004,SPFp,422,0.00471115095664062
PSTN,364,mfb,54,0.00471097668125
VMH,693,cic,633,0.004709961615625
LPO,226,ILA5,827,0.00470492858828125
SUM,525,IMD,59,0.004701397640625
MPN,515,EP,942,0.0046983609284301795
LPO,226,SSp-bfd2/3,201,0.00469368703125
MPO,523,MOs1,656,0.0046935342890625
PH,946,lotg,21,0.004691137230236821
LHA,194,TRS,581,0.0046898147296875
LPO,226,VISal,402,0.00468903658671875
AHN,88,DG,726,0.00468574437589111
PH,946,lot,665,0.004685531440625
SUM,525,TR,566,0.00468225512907715
VMH,693,ENTm2,543,0.0046772019
LHA,194,CENT3,984,0.004674247046875
TMv,1,MS,564,0.004673144853125
DMH,830,VISp2/3,821,0.0046692004296875
MPN,515,RSP,254,0.00466816824905395
VMH,693,ORBm5,620,0.0046673002250000005
ARH,223,SOC,398,0.00466691235458984
LM,210,PA,780,0.00466626601875
LM,210,SSp-m1,878,0.0046652833390625
TU,614,IPN,100,0.004665045
LHA,194,VISp2/3,821,0.004663119759375
MM,491,LRN,235,0.00465793150395508
LHA,194,VISam,394,0.00465704946746826
AHN,88,AIv1,704,0.0046531633421875
PMv,1004,SSp-tr,361,0.00465223001660156
VMH,693,IPL,607344846,0.0046517898875000005
LHA,194,sup,349,0.004651299121875
DMH,830,LRN,235,0.00464853283261719
MPO,523,ccg,1108,0.00464813911953125
PSTN,364,CLI,591,0.004645582659375
LHA,194,VISpm,533,0.00464521856625671
PH,946,act,908,0.0046442534578125
TMv,1,cpd,924,0.00464273560625
AVPV,272,cm,967,0.004642688008522021
MM,491,scwm,484682512,0.004641979015625
PH,946,HEM,1073,0.00464085212568359
ZI,797,VISpor1,312782632,0.00463954015546875
MM,491,arb,728,0.004639452453125
VMH,693,SAG,271,0.0046388917859375
SUM,525,IC,4,0.00463865932304687
ZI,797,SLD,358,0.004636354121875
ZI,797,SSp-bfd2/3,201,0.00463487906875
VMH,693,vtd,397,0.00463055298125
LM,210,ENTm2,543,0.00463011626875
PSTN,364,PST,356,0.00462596667695312
SUM,525,VISp,385,0.00462517563081055
LPO,226,SO,390,0.0046220358625
LHA,194,SSp-tr2/3,670,0.00462032570029297
PMv,1004,ACAv5,772,0.0046203183359375
TMv,1,PRNc,1093,0.004620274465625
ARH,223,PRNr,146,0.004618654403125
DMH,830,VISa6a,312782566,0.0046185234046875
PH,946,AUDv5,1023,0.00461744395
ARH,223,ICe,828,0.004615346290625
SBPV,347,CB,512,0.00461506163125
PMv,1004,ORBm5,620,0.00461345443125
PMv,1004,PRE,1084,0.0046132794859375
TMv,1,PL5,363,0.004613204378125
ZI,797,CUL,928,0.004612246275
ZI,797,"CUL4, 5",1091,0.004612246275
MPO,523,SMT,366,0.0046096692578125
TU,614,GPe,1022,0.0046008137328125
PMv,1004,NTS,651,0.0045989997375
AHN,88,DG-mo,10703,0.004595019253125
DMH,830,VERM,645,0.004588411430149079
TMv,1,VP,709,0.00458788328359375
ADP,72,HEM,1073,0.0045875409559082
LM,210,PERI,922,0.00458547062336426
VMH,693,ICc,811,0.004585175459375
STN,470,RR,246,0.0045849036433593705
MM,491,VISam,394,0.00458238397866211
PSTN,364,PeF,576073704,0.00458209336894531
TMv,1,GU5,187,0.00457981899375
TMv,1,DG-mo,10703,0.004579509528125
PSTN,364,HIP,1080,0.00457837254413948
STN,470,VPL,718,0.00457727430029297
PVHd,63,PVpo,133,0.00457507701875
STN,470,sAMY,278,0.00457135845703813
SUM,525,GU6a,638,0.00457100714765625
SUM,525,VMH,693,0.0045705713921875
LM,210,LP,218,0.0045702073375
ARH,223,SSp,322,0.0045698204290744796
MPN,515,ENTl1,1121,0.00456939893320312
MPN,515,cing,940,0.00456568817133789
MPN,515,CENT,920,0.00456397540839844
PVH,38,tb,841,0.0045616354
VMH,693,VISpor,312782628,0.00456156627363281
TMv,1,LSv,266,0.0045600576765625
VMH,693,MOs2/3,962,0.00456001171035156
PVH,38,TR,566,0.0045596711890625
MPO,523,SCig,10,0.00455644503671875
MPN,515,PARN,852,0.00455640353984375
MPN,515,SS,453,0.00455623768877678
PMv,1004,AUDd,1011,0.0045499331759765605
ZI,797,VISrl,417,0.00454830938643799
TMv,1,TTd,597,0.0045421699968750005
VMH,693,LGd-sh,496345664,0.004541217865625
LM,210,SSp-tr,361,0.00454113686728516
PVHd,63,mfbc,768,0.00454027896009827
LM,210,SSp-m5,974,0.0045396024734375
PVH,38,drt,792,0.0045388533350149
PVH,38,cett,932,0.0045388533350149
VMH,693,MOs6a,1021,0.00453774288515625
STN,470,cc,776,0.0045345458977417
ARH,223,ACAv,48,0.00453415295207519
PVH,38,ml,697,0.0045335871109375
PH,946,MEPO,452,0.0045317006875
VMH,693,ACAd5,1015,0.0045297161109375
LHA,194,VISal,402,0.00452811357013643
ARH,223,VIS,669,0.00452687996624908
PH,946,AId6b,831,0.004526171745703121
LHA,194,PERI,922,0.0045256765753418
TMv,1,fp,971,0.00452524830625
LM,210,PO,1020,0.004524741615625
LHA,194,vtd,397,0.004524390653125
SUM,525,CS,679,0.00452380232773437
PH,946,VISpor5,312782644,0.00452322344764404
DMH,830,MG,475,0.0045188073328125
SBPV,347,LSX,275,0.0045092782111104
STN,470,GU,1057,0.0045077208854248
PH,946,VTN,757,0.004507380303125
PSTN,364,MOs1,656,0.00450033437109375
PSTN,364,CUN,616,0.00449720807539062
LHA,194,SUV,217,0.004495721978125
PSTN,364,ACA,31,0.00449010636140976
LPO,226,Xi,560581559,0.00448387485
SBPV,347,MBmot,323,0.0044825275255947
PMv,1004,SMT,366,0.004479239603125
LHA,194,ENTl2,20,0.004478266340624999
TMv,1,GENd,1008,0.00447723905849609
LM,210,GU2/3,180,0.0044753036015625
MPN,515,PIR,961,0.0044737128433593705
DMH,830,onl,1016,0.0044731493625000006
DMH,830,VISC2/3,1106,0.00447282504375
MPO,523,COAa,639,0.00447274213613281
PVHd,63,SNc,374,0.0044724727796875
TMv,1,ORBl5,630,0.0044717138921875
PSTN,364,SSp-m6a,1102,0.0044713669875
LHA,194,AT,231,0.004471124284375
DMH,830,CLI,591,0.004468353334375
SBPV,347,LS,242,0.0044671500087402295
MM,491,mlf,62,0.00446554054296875
ZI,797,ACAd2/3,211,0.00446343695
PSTN,364,ENTl3,52,0.00446320389375
MPO,523,SCdw,42,0.0044629794890625
DMH,830,ICd,820,0.004457237225
MPN,515,SNr,381,0.00445200199609375
LM,210,AVPV,272,0.004450748859375
ARH,223,lotg,21,0.00445048716875
ARH,223,lot,665,0.00445048716875
LHA,194,MEPO,452,0.004448621340624999
SUM,525,LSc,250,0.004447351475
AHN,88,vtd,397,0.0044459101093749995
ZI,797,tb,841,0.00444561974609375
LHA,194,SSp-un1,182305693,0.00444397646123047
ARH,223,COApm,663,0.004443592409375001
AHN,88,ORBl,723,0.00444206386149292
SCH,286,Isocortex,315,0.004441988725051129
LHA,194,MT,58,0.004440956975
PVH,38,NLL,612,0.004439274284375
LM,210,BMAp,334,0.004435244953125
TMv,1,scwm,484682512,0.0044330706546875
ARH,223,mcp,78,0.00443132235
AHN,88,ND,587,0.0044312543625
PVp,126,DORsm,864,0.00442790983636496
ZI,797,VISa6a,312782566,0.00442689021386719
AHN,88,AT,231,0.0044268272125
PVH,38,MARN,307,0.004426091599999999
ZI,797,FRP1,68,0.0044247374510253895
PMv,1004,IPN,100,0.0044196854625000006
MPO,523,onl,1016,0.0044195151875
PH,946,SSp-n6a,889,0.004419262225
TMv,1,VISC5,1058,0.0044175288500000005
PVH,38,SS,453,0.0044170159882627
LM,210,SSp-bfd6a,1038,0.0044129420671875
AHN,88,In,840,0.00441216558532219
AHN,88,PAR,843,0.00441164323701172
LM,210,VM,685,0.004411156859374999
TMv,1,ENTm1,526,0.00440838391875
LM,210,TEa5,289,0.0044075971625
MPN,515,IRN,136,0.004393709241796871
PMv,1004,PL1,171,0.004391528071875
LHA,194,AIp2/3,163,0.00438947077903137
VMH,693,VISC2/3,1106,0.0043893178831207295
SO,390,CB,512,0.00438790926875
STN,470,MOs5,767,0.0043877209250000005
ZI,797,PL5,363,0.0043867281940918
DMH,830,cpd,924,0.004385337840625
LPO,226,PVi,118,0.0043842049453125
LHA,194,mcp,78,0.0043831995265625
PSTN,364,AM,127,0.00438271298144531
PH,946,SUT,534,0.0043825873328125
LHA,194,VCO,101,0.0043745671812500005
LM,210,PL5,363,0.0043724040609375
DMH,830,VISp6b,305,0.00437068944614258
AVPV,272,MSC,904,0.00436941932929687
PSTN,364,LAT,138,0.00436669546870174
PVH,38,PIR,961,0.00436454790625
MPO,523,IAM,1120,0.004364157896875
PMv,1004,SCzo,834,0.004357381962499999
PMv,1004,fp,971,0.004353161990625
MPN,515,mfb,54,0.0043503303265625
LPO,226,OT,754,0.00434886518828125
TMv,1,GU6a,638,0.0043474303687499995
PVHd,63,RSP,254,0.0043447301480043395
MPO,523,AV,255,0.00434169250703125
MPO,523,FF,804,0.00433908800390625
MM,491,LRNm,955,0.004334611815625
ADP,72,SF,310,0.004331879759375
TU,614,RSPv,886,0.00432709632802429
MM,491,EW,975,0.00432479481875
LPO,226,ORBm5,620,0.00432163585
SUM,525,SNr,381,0.004321387940625
TMv,1,PPN,1052,0.004318960603125
PSTN,364,PCN,907,0.00431818760898437
MM,491,STN,470,0.004315039894921871
SBPV,347,CBX,528,0.00431477994265442
ADP,72,CA2,423,0.004313685006640621
LM,210,DP,814,0.004313206471875
MM,491,COApl,655,0.004311670628125
DMH,830,sup,349,0.0043097894875
TMv,1,ENTm2,543,0.004307507771875
PVH,38,LRN,235,0.00430298199023437
MM,491,SSp-ul,369,0.0042984856576416
PH,946,NOT,628,0.004294071971875
PVp,126,MEPO,452,0.004293547365625
LHA,194,GU2/3,180,0.0042927562662475605
PVp,126,MD,362,0.0042900424875
AHN,88,VISC,677,0.004286788173315429
ZI,797,PGRNd,970,0.00428529467460937
TU,614,SCs,302,0.00428525865195312
ZI,797,SSp-n5,702,0.0042840479822484
PMv,1004,AN,1017,0.00427821183945312
LHA,194,Vn,901,0.004276317130517579
LHA,194,NLL,612,0.004272250128125
LPO,226,AUDp,1002,0.00427083512871094
DMH,830,ccs,986,0.0042681135041015604
TMv,1,VM,685,0.004263478975
PVHd,63,HIP,1080,0.0042628903506866395
SUM,525,PVi,118,0.004261267390625
PVHd,63,SUT,534,0.00426100395820312
ARH,223,och,117,0.0042598004531249995
VMH,693,dscp,812,0.00425969158125
SUM,525,SMT,366,0.0042595991703125
TU,614,NLOT,619,0.00425695244296875
PVp,126,PR,1077,0.004256168175
LPO,226,NPC,634,0.00425164558984375
VMH,693,OP,706,0.004250706665625
MM,491,AIp2/3,163,0.00425061281914062
VMH,693,bsc,916,0.0042500773984375
PVp,126,st,301,0.004249244321875
DMH,830,TEa6b,786,0.00424909818320312
MPO,523,GPe,1022,0.00424570626407471
TMv,1,SUM,525,0.0042453455296875
PVHd,63,ICd,820,0.00424476713828125
VMH,693,ASO,332,0.004244441403125
TU,614,AM,127,0.00424420472929687
MPO,523,MOB,507,0.00424359079375
LHA,194,sV,229,0.004238203396875
TMv,1,PARN,852,0.00423800724375
PH,946,VISl,409,0.0042375998926136
DMH,830,AUDp6a,954,0.0042374888390625
ZI,797,alv,466,0.004236527596875
DMH,830,STN,470,0.00423590706738281
PSTN,364,SPVI,437,0.00423420365703125
TMv,1,FRP,184,0.00423202107694859
LPO,226,SSp-bfd1,981,0.004231738287109371
PMv,1004,VISC6a,857,0.0042314511203125
SO,390,opt,125,0.00421484555625
SO,390,IIn,848,0.00421484555625
PH,946,ECT6b,1045,0.0042144820375
MM,491,ORBl5,630,0.00421420254609375
PMv,1004,ENTl1,1121,0.0042133337531249995
MM,491,MV,202,0.004212710228125
PVHd,63,ARH,223,0.00421126794375
PSTN,364,VNC,701,0.004210851951275629
SUM,525,DR,872,0.0042105363125
SO,390,ARH,223,0.00420774273828125
PSTN,364,RCH,173,0.0042052651375
