id,gender,injection_structures,injection_volume,injection_structures_volumes,injection_volume_percentages,injection_x,injection_y,injection_z,product_id,specimen_name,strain,structure_abbrev,structure_id,structure_name,transgenic_line,transgenic_line_id,id,primary_injection_structure
126190743,M,"[194, 356, 364, 470, 685, 725, 797]",0.690710664,"{194: 0.024901, 356: 0.003565, 364: 0.058703, 470: 0.091043, 685: 0.034302, 725: 0.005049, 797: 0.312404}","{194: 0.036051, 356: 0.005162, 364: 0.08499, 470: 0.13181, 685: 0.049662, 725: 0.00731, 797: 0.452293}",7010,5590,7190,5,378-1276,C57BL/6J,ZI,797,Zona incerta,,,126190743,194
100148503,M,"[394, 312782546]",0.0888404986,"{394: 0.066018, 312782546: 0.021391}","{394: 0.743103, 312782546: 0.240783}",7420,1180,7290,5,378-897,C57BL/6J,VISam,394,Anteromedial visual area,,,100148503,394
126710034,M,"[136, 203, 235, 307, 978, 1048]",0.433841688,"{136: 0.113855, 203: 0.011233, 235: 0.044129, 307: 0.027814, 978: 0.095722, 1048: 0.119358}","{136: 0.262434, 203: 0.025892, 235: 0.101716, 307: 0.064112, 978: 0.220638, 1048: 0.275118}",11710,6650,6870,5,378-1313,C57BL/6J,GRN,1048,Gigantocellular reticular nucleus,,,126710034,136
120280191,M,"[39, 48, 88, 133, 250, 347, 351, 515, 523, 914]",0.5683537832,"{39: 0.014588, 48: 0.023805, 88: 0.043592, 133: 0.004314, 250: 0.013714, 347: 0.003316, 351: 0.064073, 515: 0.207895, 523: 0.107034, 914: 0.00643}","{39: 0.025667, 48: 0.041884, 88: 0.076698, 133: 0.00759, 250: 0.02413, 347: 0.005834, 351: 0.112734, 515: 0.365784, 523: 0.188323, 914: 0.011314}",5200,1620,6170,5,378-1205,C57BL/6J,MPN,515,Medial preoptic nucleus,,,120280191,39
126710740,M,"[1, 128, 194, 210, 214, 491, 525, 749, 795, 946, 980, 1004]",1.14201361967656,"{1: 0.007607, 128: 0.104335, 194: 0.012501, 210: 0.035012, 214: 0.017806, 491: 0.191666, 525: 0.093058, 749: 0.13609, 795: 0.012226, 946: 0.049196, 980: 0.038258, 1004: 0.04364}","{1: 0.006661, 128: 0.091361, 194: 0.010947, 210: 0.030659, 214: 0.015592, 491: 0.167831, 525: 0.081486, 749: 0.119166, 795: 0.010705, 946: 0.043079, 980: 0.0335, 1004: 0.038213}",7720,6500,6090,5,378-1314,C57BL/6J,MM,491,Medial mammillary nucleus,,,126710740,1
100147861,M,"[337, 361, 369, 382, 423, 463]",0.1388798866,"{337: 0.03768, 361: 0.003409, 369: 0.001982, 382: 0.074352, 423: 0.005805, 463: 0.004019}","{337: 0.271312, 361: 0.024543, 369: 0.014269, 382: 0.535372, 423: 0.041801, 463: 0.028937}",6640,1650,7510,5,378-875,C57BL/6J,CA1,382,Field CA1,,,100147861,337
113887868,M,"[385, 425, 879, 894]",0.314177318,"{385: 0.198794, 425: 0.016692, 879: 0.023534, 894: 0.075013}","{385: 0.632744, 425: 0.05313, 879: 0.074906, 894: 0.23876}",9980,1490,7920,5,378-1142,C57BL/6J,VISp,385,Primary visual area,,,113887868,385
121145045,M,"[146, 574, 931, 1093]",0.244815999832031,"{146: 0.005847, 574: 0.156975, 931: 0.03894, 1093: 0.01069}","{146: 0.023884, 574: 0.641196, 931: 0.159059, 1093: 0.043666}",9040,6160,6080,5,378-1228,C57BL/6J,TRN,574,Tegmental reticular nucleus,,,121145045,146
180717881,M,"[345, 378, 1057]",0.989409568,"{345: 0.492966, 378: 0.321057, 1057: 0.175323}","{345: 0.498243, 378: 0.324494, 1057: 0.1772}",4620,3340,9380,5,378-1813,C57BL/6J,SSp-m,345,"Primary somatosensory area, mouth",,,180717881,345
180403712,M,"[541, 895]",0.047914748,"{541: 0.012708, 895: 0.035207}","{541: 0.265211, 895: 0.734789}",7530,4510,10100,5,378-1820,C57BL/6J,ECT,895,Ectorhinal area,,,180403712,541
142654100,M,"[502, 895, 918, 922, 312782628]",0.1678063408,"{502: 0.001561, 895: 0.001376, 918: 0.152239, 922: 0.00622, 312782628: 0.002069}","{502: 0.009303, 895: 0.008197, 918: 0.907227, 922: 0.037069, 312782628: 0.012332}",9400,3440,9930,5,378-1357,C57BL/6J,ENTl,918,"Entorhinal area, lateral part",,,142654100,502
119846838,M,"[72, 133, 263, 266, 272, 351, 452, 515, 523, 564, 914, 1109]",0.4363408546,"{72: 0.050697, 133: 0.009206, 263: 0.015979, 266: 0.003396, 272: 0.012006, 351: 0.008191, 452: 0.007798, 515: 0.064643, 523: 0.120145, 564: 0.018827, 914: 0.004883, 1109: 0.027389}","{72: 0.116186, 133: 0.021098, 263: 0.036621, 266: 0.007783, 272: 0.027515, 351: 0.018772, 452: 0.017871, 515: 0.148149, 523: 0.275347, 564: 0.043148, 914: 0.011192, 1109: 0.062771}",5160,5630,5670,5,378-1195,C57BL/6J,MPO,523,Medial preoptic area,,,119846838,72
114399934,M,"[672, 952]",0.3164915684,"{672: 0.30503, 952: 0.006479}","{672: 0.963785, 952: 0.020472}",4750,5310,8670,5,378-1167,C57BL/6J,CP,672,Caudoputamen,,,114399934,672
120760759,M,"[128, 214, 795]",0.1762192488,"{128: 0.110463, 214: 0.006789, 795: 0.058369}","{128: 0.626849, 214: 0.038528, 795: 0.331232}",9300,3580,6190,5,378-1218,C57BL/6J,MRN,128,Midbrain reticular nucleus,,,120760759,128
114430043,M,"[463, 726]",0.1218246134,"{463: 0.038921, 726: 0.082901}","{463: 0.319485, 726: 0.680491}",8670,3010,8410,5,378-1174,C57BL/6J,DG,726,Dentate gyrus,,,114430043,463
146659588,M,"[1, 126, 194, 223, 414, 491, 525, 741, 830, 930, 946, 980, 1004, 1126]",0.4725371448,"{1: 0.01094, 126: 0.04479, 194: 0.007989, 223: 0.008353, 414: 0.011672, 491: 0.010377, 525: 0.032651, 741: 0.004026, 830: 0.011553, 930: 0.003019, 946: 0.074217, 980: 0.063396, 1004: 0.099545, 1126: 0.015989}","{1: 0.023151, 126: 0.094787, 194: 0.016907, 223: 0.017677, 414: 0.0247, 491: 0.021959, 525: 0.069096, 741: 0.008521, 830: 0.024448, 930: 0.006389, 946: 0.157061, 980: 0.134162, 1004: 0.21066, 1126: 0.033837}",7440,6650,6340,5,378-1485,C57BL/6J,PMv,1004,Ventral premammillary nucleus,,,146659588,1
307557934,M,[385],0.5278938168,{385: 0.519287},{385: 0.983697},8740,1590,8140,5,C57BL/6-153762,C57BL/6J,VISp,385,Primary visual area,,,307557934,385
147787606,M,"[181, 189, 362, 366, 599, 685, 741, 907]",0.1243518453625,"{181: 0.012475, 189: 0.018301, 362: 0.000892, 366: 0.031276, 599: 0.020203, 685: 0.005408, 741: 0.011873, 907: 0.000942}","{181: 0.100319, 189: 0.147168, 362: 0.00717, 366: 0.251511, 599: 0.162464, 685: 0.043493, 741: 0.095482, 907: 0.007573}",7140,4800,5690,5,378-1556,C57BL/6J,SMT,366,Submedial nucleus of the thalamus,,,147787606,181
113784293,M,"[155, 218, 463]",0.107922108,"{155: 0.102147, 218: 0.000546, 463: 0.003529}","{155: 0.946492, 218: 0.005062, 463: 0.032697}",6700,2870,6840,5,378-1134,C57BL/6J,LD,155,Lateral dorsal nucleus of thalamus,,,113784293,155
116905391,M,"[4, 294, 795]",0.3348271528,"{4: 0.193339, 294: 0.047712, 795: 0.040313}","{4: 0.577428, 294: 0.142497, 795: 0.120399}",10410,2180,6440,5,378-1198,C57BL/6J,IC,4,Inferior colliculus,,,116905391,4
180297139,M,"[918, 922, 312782628]",0.2178542156,"{918: 0.202692, 922: 0.010566, 312782628: 0.002219}","{918: 0.930402, 922: 0.0485, 312782628: 0.010185}",9420,3490,10060,5,378-1819,C57BL/6J,ENTl,918,"Entorhinal area, lateral part",,,180297139,918
114008926,M,"[382, 385, 502, 726, 484682470]",0.1585755934,"{382: 0.029996, 385: 0.04905, 502: 0.030477, 726: 0.005615, 484682470: 0.034323}","{382: 0.189161, 385: 0.309317, 502: 0.192191, 726: 0.035409, 484682470: 0.216445}",8480,1510,8120,5,378-1155,C57BL/6J,VISp,385,Primary visual area,,,114008926,382
114473794,M,[928],0.129003077875,{928: 0.121419},{928: 0.94121},11210,1650,5690,5,378-1179,C57BL/6J,CUL,928,Culmen,,,114473794,928
114291646,M,"[15, 59, 127, 149, 362, 599, 907, 1113, 1120]",0.3269119188125,"{15: 0.021389, 59: 0.007873, 127: 0.033933, 149: 0.004121, 362: 0.146036, 599: 0.045702, 907: 0.012148, 1113: 0.038969, 1120: 0.013198}","{15: 0.065427, 59: 0.024083, 127: 0.103798, 149: 0.012607, 362: 0.446715, 599: 0.139801, 907: 0.037161, 1113: 0.119204, 1120: 0.040373}",6350,4150,5690,5,378-1166,C57BL/6J,MD,362,Mediodorsal nucleus of thalamus,,,114291646,15
112229103,M,"[394, 894]",0.03655322825,"{394: 0.004899, 894: 0.031635}","{394: 0.134019, 894: 0.865446}",7450,970,7020,5,378-927,C57BL/6J,RSPagl,894,"Retrosplenial area, lateral agranular part",,,112229103,394
100148142,M,"[879, 886]",0.122177531,"{879: 0.009105, 886: 0.113073}","{879: 0.074521, 886: 0.925479}",6830,1260,6160,5,378-892,C57BL/6J,RSPv,886,"Retrosplenial area, ventral part",,,100148142,879
180982124,M,"[111, 345, 378, 583, 672, 677, 1057]",0.6500723376,"{111: 0.007741, 345: 0.060182, 378: 0.133224, 583: 0.012156, 672: 0.348809, 677: 0.011349, 1057: 0.050032}","{111: 0.011908, 345: 0.092577, 378: 0.204938, 583: 0.0187, 672: 0.536569, 677: 0.017458, 1057: 0.076964}",5270,3760,9030,5,378-1836,C57BL/6J,CP,672,Caudoputamen,,,180982124,111
126909424,M,"[369, 985]",0.3054036132,"{369: 0.117565, 985: 0.187839}","{369: 0.38495, 985: 0.61505}",5080,2360,7800,5,378-1354,C57BL/6J,MOp,985,Primary motor area,,,126909424,369
122641078,M,"[319, 639, 788, 961, 966]",0.3442807424,"{319: 0.03256, 639: 0.110978, 788: 0.165767, 961: 0.012564, 966: 0.006105}","{319: 0.094573, 639: 0.322347, 788: 0.481487, 961: 0.036493, 966: 0.017731}",6350,7380,8740,5,378-1249,C57BL/6J,PAA,788,Piriform-amygdalar area,,,122641078,319
309003780,M,[385],0.3140588164,{385: 0.308648},{385: 0.982773},8870,1740,8360,5,C57BL/6-154703,C57BL/6J,VISp,385,Primary visual area,,,309003780,385
277712166,M,[385],0.03871535815,{385: 0.038342},{385: 0.990359},8370,930,8250,5,378-1853,C57BL/6J,VISp,385,Primary visual area,,,277712166,385
640285199,M,"[502, 484682470]",0.02879613135,"{502: 0.025544, 484682470: 0.001924}","{502: 0.887059, 484682470: 0.066804}",9180,3530,9440,5,C57BL6J_OLD-343578,C57BL/6J,SUB,502,Subiculum,,,640285199,502
148197327,M,"[126, 491, 525, 980, 1004, 1126]",0.0341547674070312,"{126: 0.002086, 491: 0.016546, 525: 0.00054, 980: 0.006604, 1004: 0.005384, 1126: 0.000964}","{126: 0.061076, 491: 0.484453, 525: 0.015797, 980: 0.193361, 1004: 0.157633, 1126: 0.028232}",7900,6460,6020,5,378-1572,C57BL/6J,MM,491,Medial mammillary nucleus,,,148197327,126
148198052,M,"[672, 985]",0.1159476122,"{672: 0.100443, 985: 0.0155}","{672: 0.866279, 985: 0.133681}",4480,1420,7720,5,378-1571,C57BL/6J,CP,672,Caudoputamen,,,148198052,672
133286030,M,"[39, 44, 159, 589, 731, 814, 972, 993]",0.212469488,"{39: 0.003226, 44: 0.002894, 159: 0.06737, 589: 0.092329, 731: 0.002903, 814: 0.036677, 972: 0.002152, 993: 0.003668}","{39: 0.015185, 44: 0.013621, 159: 0.317082, 589: 0.434554, 731: 0.013663, 814: 0.172623, 972: 0.010128, 993: 0.017263}",3280,4750,6060,5,378-1333,C57BL/6J,TT,589,Taenia tecta,,,133286030,39
272875132,M,"[15, 59, 149, 186, 337, 362, 599, 726, 985]",0.15219541855,"{15: 0.00183, 59: 0.015747, 149: 0.037261, 186: 0.001039, 337: 0.032613, 362: 0.054699, 599: 0.004133, 726: 0.002544, 985: 0.001743}","{15: 0.012026, 59: 0.103463, 149: 0.244825, 186: 0.006825, 337: 0.214284, 362: 0.3594, 599: 0.027158, 726: 0.016713, 985: 0.01145}",6350,3830,5670,5,378-1876,C57BL/6J,MD,362,Mediodorsal nucleus of thalamus,,,272875132,15
146660293,M,"[88, 194, 226, 351, 515, 523, 576073704]",0.3910414032,"{88: 0.107545, 194: 0.024522, 226: 0.034876, 351: 0.04146, 515: 0.018384, 523: 0.08464, 576073704: 0.005182}","{88: 0.275023, 194: 0.062709, 226: 0.089187, 351: 0.106024, 515: 0.047013, 523: 0.216447, 576073704: 0.013251}",6030,5940,6570,5,378-1490,C57BL/6J,AHN,88,Anterior hypothalamic nucleus,,,146660293,88
116900714,M,"[382, 394, 502, 894, 484682470]",0.1831586484,"{382: 0.138489, 394: 0.013573, 502: 0.00397, 894: 0.015349, 484682470: 0.009505}","{382: 0.756113, 394: 0.074107, 502: 0.021674, 894: 0.083801, 484682470: 0.051895}",7530,560,7060,5,378-1190,C57BL/6J,CA1,382,Field CA1,,,116900714,382
113226232,M,"[918, 926]",0.5450253536,"{918: 0.051951, 926: 0.490125}","{918: 0.095319, 926: 0.899271}",9510,4410,9390,5,378-1101,C57BL/6J,ENTm,926,"Entorhinal area, medial part, dorsal zone",,,113226232,918
117302771,M,"[194, 262, 342, 403, 536, 797, 1031]",0.1931133904,"{194: 0.082231, 262: 0.008475, 342: 0.032603, 403: 0.008046, 536: 0.008898, 797: 0.001321, 1031: 0.005368}","{194: 0.425818, 262: 0.043887, 342: 0.168829, 403: 0.041662, 536: 0.046079, 797: 0.006842, 1031: 0.027796}",6770,5930,7430,5,378-1200,C57BL/6J,LHA,194,Lateral hypothalamic area,,,117302771,194
113313632,M,"[63, 88, 194, 693, 797, 830, 576073704]",0.571094608,"{63: 0.027975, 88: 0.073834, 194: 0.114832, 693: 0.016714, 797: 0.01295, 830: 0.020269, 576073704: 0.108422}","{63: 0.048984, 88: 0.129285, 194: 0.201074, 693: 0.029267, 797: 0.022676, 830: 0.035492, 576073704: 0.18985}",6570,6160,6470,5,378-1111,C57BL/6J,LHA,194,Lateral hypothalamic area,,,113313632,63
127042540,M,"[136, 235, 307, 395, 429, 661, 978, 1048, 1069, 1098]",0.4345008752,"{136: 0.019827, 235: 0.004818, 307: 0.020317, 395: 0.047267, 429: 0.029482, 661: 0.012623, 978: 0.230741, 1048: 0.024344, 1069: 0.002197, 1098: 0.047267}","{136: 0.045631, 235: 0.011088, 307: 0.046758, 395: 0.108784, 429: 0.067852, 661: 0.029052, 978: 0.531049, 1048: 0.056029, 1069: 0.005056, 1098: 0.108784}",11330,6830,6790,5,378-1365,C57BL/6J,PGRNl,978,"Paragigantocellular reticular nucleus, lateral part",,,127042540,136
100141596,M,[4],0.2893827692,{4: 0.214794},{4: 0.742249},9810,2500,7450,5,378-729,C57BL/6J,IC,4,Inferior colliculus,,,100141596,4
127908173,M,"[169, 177, 202, 651, 773, 839, 970, 1048]",0.2939202378,"{169: 0.105623, 177: 0.003366, 202: 0.050534, 651: 0.013713, 773: 0.011318, 839: 0.007986, 970: 0.039172, 1048: 0.008272}","{169: 0.35936, 177: 0.011454, 202: 0.171932, 651: 0.046654, 773: 0.038506, 839: 0.027169, 970: 0.133274, 1048: 0.028144}",11970,5120,5540,5,378-1317,C57BL/6J,PRP,169,Nucleus prepositus,,,127908173,169
146984915,M,"[502, 726, 843, 926, 1084]",0.2299636052,"{502: 0.007562, 726: 0.001677, 843: 0.088984, 926: 0.001422, 1084: 0.12917}","{502: 0.032881, 726: 0.007293, 843: 0.38695, 926: 0.006185, 1084: 0.561697}",9230,3300,8320,5,378-1511,C57BL/6J,PRE,1084,Presubiculum,,,146984915,502
113505468,M,"[56, 672, 961, 998]",0.1866928616,"{56: 0.00427, 672: 0.107882, 961: 0.008649, 998: 0.017525}","{56: 0.022872, 672: 0.577859, 961: 0.046329, 998: 0.093871}",5260,5950,8110,5,378-1120,C57BL/6J,CP,672,Caudoputamen,,,113505468,56
114755099,M,"[56, 159, 342, 589, 754]",0.2661612772,"{56: 0.025715, 159: 0.080487, 342: 0.023645, 589: 0.073486, 754: 0.007984}","{56: 0.096613, 159: 0.3024, 342: 0.088836, 589: 0.276094, 754: 0.029997}",3740,6210,5980,5,378-1173,C57BL/6J,AON,159,Anterior olfactory nucleus,,,114755099,56
146747721,M,"[226, 342, 351]",0.0878213574,"{226: 0.019995, 342: 0.007439, 351: 0.047869}","{226: 0.227674, 342: 0.084705, 351: 0.545067}",5500,5670,6880,5,378-1491,C57BL/6J,BST,351,Bed nuclei of the stria terminalis,,,146747721,226
100141223,M,"[629, 725, 733, 741, 1020]",0.188507214,"{629: 0.001072, 725: 0.020533, 733: 0.09471, 741: 0.023717, 1020: 0.045013}","{629: 0.005686, 725: 0.108923, 733: 0.50242, 741: 0.125816, 1020: 0.238787}",7510,4470,6830,5,378-639,C57BL/6J,VPM,733,Ventral posteromedial nucleus of the thalamus,,,100141223,629
127649005,M,"[382, 423, 463, 726]",0.634938276,"{382: 0.150752, 423: 0.028081, 463: 0.415411, 726: 0.034342}","{382: 0.237428, 423: 0.044226, 463: 0.654255, 726: 0.054087}",8730,4880,8570,5,378-1430,C57BL/6J,CA3,463,Field CA3,,,127649005,382
114399224,M,"[218, 463, 726]",0.02875015465,"{218: 0.012668, 463: 0.000291, 726: 0.015289}","{218: 0.440625, 463: 0.010116, 726: 0.531781}",7470,2560,7430,5,378-1164,C57BL/6J,DG,726,Dentate gyrus,,,114399224,218
146077302,M,"[533, 894]",0.061059292,"{533: 0.051809, 894: 0.008964}","{533: 0.848495, 894: 0.146806}",8310,580,7070,5,378-1408,C57BL/6J,VISpm,533,posteromedial visual area,,,146077302,533
146856593,M,"[395, 429, 1098]",0.0198809856,"{395: 0.000572, 429: 0.017692, 1098: 0.000572}","{395: 0.028796, 429: 0.889915, 1098: 0.028796}",12900,5140,7140,5,378-1500,C57BL/6J,SPVC,429,"Spinal nucleus of the trigeminal, caudal part",,,146856593,395
158373958,M,"[262, 1022]",0.0903202104,"{262: 0.006927, 1022: 0.046884}","{262: 0.076697, 1022: 0.519083}",5700,4890,7220,5,378-1634,C57BL/6J,GPe,1022,"Globus pallidus, external segment",,,158373958,262
272873704,M,"[218, 325, 385, 475, 533, 1029, 563807435]",0.1194513768,"{218: 0.037656, 325: 0.047055, 385: 0.009902, 475: 0.011248, 533: 0.000651, 1029: 0.003214, 563807435: 0.007699}","{218: 0.31524, 325: 0.393927, 385: 0.082894, 475: 0.094161, 533: 0.005446, 1029: 0.02691, 563807435: 0.064453}",8460,3590,7710,5,378-1874,C57BL/6J,SGN,325,Suprageniculate nucleus,,,272873704,218
112952510,M,"[39, 993]",0.2878095948,"{39: 0.068846, 993: 0.218963}","{39: 0.239208, 993: 0.760792}",3430,2280,6210,5,378-1085,C57BL/6J,MOs,993,Secondary motor area,,,112952510,39
122640358,M,"[136, 395, 429, 1098]",0.0459801937,"{136: 0.002675, 395: 0.036311, 429: 0.006885, 1098: 0.03622}","{136: 0.058187, 395: 0.789705, 429: 0.149747, 1098: 0.787736}",13140,5640,6660,5,378-1268,C57BL/6J,MDRN,395,Medullary reticular nucleus,,,122640358,136
174788109,M,"[361, 374, 381, 470, 797, 312782546]",0.2625324352,"{361: 0.03641, 374: 0.003088, 381: 0.030754, 470: 0.051304, 797: 0.082631, 312782546: 0.001419}","{361: 0.138687, 374: 0.011761, 381: 0.117144, 470: 0.195421, 797: 0.314747, 312782546: 0.005407}",7510,4860,7900,5,378-1770,C57BL/6J,ZI,797,Zona incerta,,,174788109,361
113554719,M,"[88, 226, 263, 351, 515, 523, 596, 689, 1109]",0.3892360864,"{88: 0.01534, 226: 0.073857, 263: 0.030124, 351: 0.004513, 515: 0.040431, 523: 0.166552, 596: 0.01389, 689: 0.017275, 1109: 0.007136}","{88: 0.039412, 226: 0.189747, 263: 0.077393, 351: 0.011593, 515: 0.103873, 523: 0.427894, 596: 0.035684, 689: 0.044382, 1109: 0.018334}",5230,5970,6460,5,378-1122,C57BL/6J,MPO,523,Medial preoptic area,,,113554719,88
304565427,M,"[385, 409, 425]",0.220694236,"{385: 0.121214, 409: 0.091447, 425: 0.002741}","{385: 0.54924, 409: 0.414361, 425: 0.012419}",9590,1730,9290,5,C57BL/6-145450,C57BL/6J,VISp,385,Primary visual area,,,304565427,385
142655513,M,"[128, 231, 238, 604, 679, 757, 872, 898, 599626927]",0.19216178375625,"{128: 0.03785, 231: 0.001279, 238: 0.007108, 604: 0.016568, 679: 0.013257, 757: 0.010867, 872: 0.003082, 898: 0.052221, 599626927: 0.002115}","{128: 0.19697, 231: 0.006653, 238: 0.036987, 604: 0.08622, 679: 0.068989, 757: 0.056549, 872: 0.016041, 898: 0.271753, 599626927: 0.011007}",10290,4590,5690,5,378-1355,C57BL/6J,PCG,898,Pontine central gray,,,142655513,128
180628971,M,"[475, 725, 733, 1020, 563807435]",0.0182598402,"{475: 0.000179, 725: 0.005876, 733: 0.01118, 1020: 0.000776, 563807435: 0.000142}","{475: 0.009819, 725: 0.321821, 733: 0.612295, 1020: 0.042503, 563807435: 0.007777}",7470,4280,7230,5,378-1844,C57BL/6J,VPM,733,Ventral posteromedial nucleus of the thalamus,,,180628971,475
127353220,M,"[135, 136, 235, 395, 852, 978, 1098, 1107]",0.1330675164,"{135: 0.009325, 136: 0.077696, 235: 0.002043, 395: 0.011432, 852: 0.0113, 978: 0.01029, 1098: 0.008552, 1107: 0.00288}","{135: 0.070081, 136: 0.583886, 235: 0.015355, 395: 0.085913, 852: 0.084922, 978: 0.077328, 1098: 0.064272, 1107: 0.021642}",12050,6780,7010,5,378-1296,C57BL/6J,IRN,136,Intermediate reticular nucleus,,,127353220,135
156979283,M,"[186, 483, 634, 795, 599626923]",0.2106973497125,"{186: 0.009738, 483: 0.00261, 634: 0.071423, 795: 0.074394, 599626923: 0.001696}","{186: 0.046218, 483: 0.012387, 634: 0.338983, 795: 0.353084, 599626923: 0.008049}",7790,3000,5780,5,378-1597,C57BL/6J,PAG,795,Periaqueductal gray,,,156979283,186
125831616,M,"[944, 951]",0.1578326162,"{944: 0.001774, 951: 0.141694}","{944: 0.01124, 951: 0.897746}",12830,3150,6300,5,378-1265,C57BL/6J,PYR,951,Pyramus (VIII),,,125831616,944
113935285,M,"[463, 726]",0.3478825952,"{463: 0.317626, 726: 0.022692}","{463: 0.913026, 726: 0.065228}",8500,4310,8910,5,378-1153,C57BL/6J,CA3,463,Field CA3,,,113935285,463
158315810,M,"[226, 263, 351, 515, 523, 914, 1109]",0.2965174632,"{226: 0.023328, 263: 0.024836, 351: 0.038425, 515: 0.042319, 523: 0.14087, 914: 0.001734, 1109: 0.012098}","{226: 0.078674, 263: 0.083758, 351: 0.129589, 515: 0.142722, 523: 0.475083, 914: 0.005848, 1109: 0.040802}",5300,5790,6340,5,378-1630,C57BL/6J,MPO,523,Medial preoptic area,,,158315810,226
147353537,M,"[186, 382, 483, 726]",0.0537390595,"{186: 0.029531, 382: 0.004196, 483: 0.002203, 726: 0.016611}","{186: 0.549535, 382: 0.078089, 483: 0.040987, 726: 0.309098}",7040,2680,6150,5,378-1543,C57BL/6J,LH,186,Lateral habenula,,,147353537,186
112460257,M,"[928, 1007]",0.0147394842,"{928: 0.003567, 1007: 0.010235}","{928: 0.24197, 1007: 0.694366}",11030,3440,8000,5,378-961,C57BL/6J,SIM,1007,Simple lobule,,,112460257,928
181057754,M,"[15, 38, 63, 88, 118, 173, 181, 194, 223, 262, 286, 347, 515, 614, 693, 797, 1077, 576073704]",1.5237240743639,"{15: 0.008599, 38: 0.028075, 63: 0.007762, 88: 0.361266, 118: 0.026227, 173: 0.066005, 181: 0.063624, 194: 0.013298, 223: 0.010513, 262: 0.009608, 286: 0.00889, 347: 0.040624, 515: 0.010331, 614: 0.064188, 693: 0.162063, 797: 0.042514, 1077: 0.021736, 576073704: 0.052617}","{15: 0.005644, 38: 0.018425, 63: 0.005094, 88: 0.237094, 118: 0.017213, 173: 0.043318, 181: 0.041755, 194: 0.008728, 223: 0.006899, 262: 0.006306, 286: 0.005835, 347: 0.026661, 515: 0.00678, 614: 0.042125, 693: 0.10636, 797: 0.027901, 1077: 0.014265, 576073704: 0.034532}",6240,5860,6320,5,378-1838,C57BL/6J,AHN,88,Anterior hypothalamic nucleus,,,181057754,15
127865687,M,"[128, 214, 634, 795, 886]",0.5100134424,"{128: 0.28089, 214: 0.114282, 634: 0.004628, 795: 0.074743, 886: 0.010626}","{128: 0.55075, 214: 0.224077, 634: 0.009075, 795: 0.146551, 886: 0.020834}",8520,4030,5830,5,378-1476,C57BL/6J,MRN,128,Midbrain reticular nucleus,,,127865687,128
277616630,M,[385],0.0681208633,{385: 0.068072},{385: 0.999288},8440,860,8160,5,378-1920,C57BL/6J,VISp,385,Primary visual area,,,277616630,385
113504763,M,"[63, 181, 1077, 560581559]",0.029595303740625,"{63: 0.000408, 181: 0.010982, 1077: 0.004538, 560581559: 0.007839}","{63: 0.013788, 181: 0.371071, 1077: 0.15333, 560581559: 0.264873}",6850,5510,5770,5,378-1119,C57BL/6J,RE,181,Nucleus of reuniens,,,113504763,63
146553266,M,"[672, 993]",0.1238697362,"{672: 0.119313, 993: 0.001051}","{672: 0.963212, 993: 0.008485}",4460,3170,6690,5,378-1464,C57BL/6J,CP,672,Caudoputamen,,,146553266,672
127469566,M,"[616, 867, 1052]",0.2473601732,"{616: 0.003159, 867: 0.130314, 1052: 0.081882}","{616: 0.012773, 867: 0.526817, 1052: 0.331025}",9910,4070,7110,5,378-1303,C57BL/6J,PB,867,Parabrachial nucleus,,,127469566,616
158435826,M,"[128, 146, 147, 162, 202, 280, 350, 358, 604, 867, 898, 1093]",0.521573836,"{128: 0.022167, 146: 0.007185, 147: 0.007867, 162: 0.016127, 202: 0.140149, 280: 0.008581, 350: 0.014392, 358: 0.02602, 604: 0.014563, 867: 0.019913, 898: 0.110907, 1093: 0.022062}","{128: 0.0425, 146: 0.013776, 147: 0.015083, 162: 0.03092, 202: 0.268704, 280: 0.016452, 350: 0.027593, 358: 0.049887, 604: 0.027922, 867: 0.038178, 898: 0.212639, 1093: 0.042298}",10570,4580,6090,5,378-1642,C57BL/6J,MV,202,Medial vestibular nucleus,,,158435826,128
117312486,M,"[266, 287, 351]",0.213229478,"{266: 0.004772, 287: 0.004005, 351: 0.177402}","{266: 0.022379, 287: 0.018785, 351: 0.831976}",5270,5030,6260,5,378-1201,C57BL/6J,BST,351,Bed nuclei of the stria terminalis,,,117312486,266
158434409,M,"[128, 162, 280, 358, 604, 757, 880, 898, 599626927]",0.1822477384,"{128: 0.017405, 162: 0.006827, 280: 0.001158, 358: 0.00971, 604: 0.014403, 757: 0.001855, 880: 0.001155, 898: 0.102162, 599626927: 0.013433}","{128: 0.095502, 162: 0.037462, 280: 0.006353, 358: 0.053277, 604: 0.079032, 757: 0.010177, 880: 0.006336, 898: 0.560566, 599626927: 0.073706}",10570,4570,6010,5,378-1640,C57BL/6J,PCG,898,Pontine central gray,,,158434409,128
113144533,M,"[295, 536, 672]",0.3307742256,"{295: 0.257247, 536: 0.044462, 672: 0.002709}","{295: 0.777713, 536: 0.134417, 672: 0.008191}",7240,5730,8580,5,378-1098,C57BL/6J,BLA,295,Basolateral amygdalar nucleus,,,113144533,295
143515102,M,"[96, 101, 846, 1041, 1049]",0.074368378,"{96: 0.017427, 101: 0.023271, 846: 0.002215, 1041: 0.004466, 1049: 0.020124}","{96: 0.234336, 101: 0.312918, 846: 0.029791, 1041: 0.060047, 1049: 0.2706}",10830,4700,8410,5,378-1359,C57BL/6J,VCO,101,Ventral cochlear nucleus,,,143515102,96
